,RandY,TraceY,RandW,TraceW,Test
0,0.5703589112629642,0.5601112998234564,0.5774451792017931,0.6004524742309225,0.6001791944257099
1,0.5837958684913812,0.607948990397803,0.5419642161182149,0.5453541575965765,0.5437240511938263
2,0.6413653398853746,0.586405849535296,0.6026416477642197,0.6667063462567343,0.5442585449142976
3,0.49857337376573907,0.5064355326144436,0.479206466399657,0.4464881979188766,0.39239996731413285
4,0.5873614043834722,0.5902301622254873,0.549389684551582,0.5183615833910203,0.42595306614795564
5,0.5348320398453126,0.5638689878545726,0.5837270218808861,0.5184061823136482,0.5422991296347769
6,0.7426938353486133,0.7169991945311299,0.7954965735142643,0.6928771580239228,0.6040710518435976
7,0.5845131210665515,0.6200429400871452,0.5235398689689581,0.738724552313932,0.4902904863831486
8,0.616077808851156,0.5636667339247305,0.5597497032518175,0.6407977301293323,0.4352379233465275
9,0.4804236571758966,0.5182287221145387,0.4400649933690972,0.48949475150548005,0.5096977480911218
10,0.5305858531456636,0.4987171938962787,0.48284862851975263,0.5237536793750641,0.6258793630736144
11,0.4537709496559021,0.45341417913298937,0.4645248266323368,0.5319313438185205,0.6012520462298154
12,0.5517973118477705,0.5348339698809471,0.5518803877887328,0.6312812226918093,0.6497491480866339
13,0.4266736576866368,0.3936864498410437,0.3987589252973296,0.41276947295940375,0.5780336935197615
14,0.5194115926970089,0.49263528279174584,0.5214982331957587,0.49322310088512805,0.6054995674423385
15,0.5085736130940369,0.5291496050380584,0.5468034279930372,0.5388689567896545,0.46970670330397013
16,0.5838804860991303,0.5952240486794644,0.5399201851387493,0.5878183564071127,0.46630266701176765
17,0.5599166700509868,0.6130197275416902,0.5335713890536827,0.5861891406023273,0.4770379875599424
18,0.4375720332237179,0.4097684483132484,0.4175827629184786,0.48387756260788334,0.4517028226107659
19,0.698364594702589,0.605780121423023,0.6900549268149784,0.6926188009997665,0.47001013078168835
20,0.5547855172284091,0.532578105713432,0.5545550885680276,0.5297513928216188,0.49523643202396467
21,0.4835296453047077,0.4864979438734023,0.45333276891424673,0.4694590348811511,0.39550449252289505
22,0.5320526103334325,0.4499952077333387,0.4869168797903061,0.5321251841609324,0.4301945158491066
23,0.6032143539952949,0.5953689975390866,0.6526529136258014,0.632527668904326,0.5356118357320435
24,0.4881639427001344,0.5212362645982814,0.5063436678879047,0.512430803572821,0.4583835692494193
25,0.5003356240670042,0.4642548331520927,0.45579310660873323,0.5338768789850616,0.5493183320163457
26,0.4672584404366326,0.4931393635508415,0.4804749513264574,0.43023763831416134,0.5439319277716593
27,0.5757943754191196,0.5670022426711012,0.6240862349402653,0.6306644388806824,0.5133150683639391
28,0.5610751580255282,0.5464710446145741,0.5350652396809613,0.5322068772869808,0.4996642309834918
29,0.726222950855638,0.7119602654344338,0.6374055820174749,0.6703909367675444,0.4570112101021833
30,0.5455077087077705,0.5100908269147755,0.4998910602440658,0.5555615046621513,0.6330294808973042
31,0.6203570724529334,0.6813453267250227,0.5965891150101904,0.5823305468796997,0.5157595183764083
32,0.6091735391197379,0.6644063459736939,0.740706228317539,0.6860971322921527,0.5063997955109971
33,0.5684047718940238,0.5309747472926548,0.6494941519397875,0.5853456006778813,0.4800498437352745
34,0.6202344166891306,0.5971970628809828,0.5745999453166712,0.5877471042182664,0.6536270652761405
35,0.5229800184263553,0.49344738305156655,0.5321894773224208,0.4521761270433625,0.5170077269089896
36,0.5775082246069865,0.5346988403193095,0.5458114268844627,0.5628886767561777,0.435320159342348
37,0.471363690631409,0.4561382398176899,0.506234668818971,0.5336086898716356,0.4977624030450457
38,0.7073030151080167,0.6538824735946825,0.6015931162762336,0.6376786064265022,0.44773656470881196
39,0.5900730116989734,0.5253384383932376,0.5419517589288165,0.5818630294575491,0.4925724568759529
40,0.5139957176545052,0.573266580043582,0.5375873131218158,0.5453664566428159,0.5818824958638535
41,0.46759848758887584,0.4396230178818533,0.47616303098729307,0.3975218424132895,0.5869809480994179
42,0.6370600277817907,0.7038708025439843,0.561524153783448,0.5834571374205157,0.4899996487611141
43,0.5623426508284123,0.5197074738633691,0.5208706177454485,0.6133470480004872,0.44246330083952395
44,0.5381697007153214,0.5163190064273312,0.5364116575642762,0.5028314067066671,0.4964188886542826
45,0.5560474339766485,0.5695494886868852,0.6371100472163395,0.6336109339022508,0.5342395520534126
46,0.6792718426955179,0.6229595094071309,0.6516138305982527,0.6486143118321475,0.6817809066562563
47,0.8126911985376049,0.8380673333684384,0.8430900825413903,0.7461664361526009,0.3988612535599906
48,0.5381276753285099,0.5145068117839314,0.5154142452808599,0.5397944508949478,0.4445158350402824
49,0.5142437472492968,0.5215386786923191,0.5148183100333069,0.49204006920606347,0.46790925165555164
50,0.5047557126270715,0.5530802139716862,0.6053144428463515,0.5072546978011515,0.5586575984544693
51,0.5978803446603903,0.6147060033507136,0.5913012873864826,0.6220671625736942,0.5953720186833108
52,0.5903570744440442,0.587005857349811,0.6148215577431885,0.6847767310925432,0.5935246017959497
53,0.5568407621452991,0.5362573539285174,0.5707555435310415,0.6148390261812354,0.3889902455833926
54,0.6398445033249437,0.7205886921030561,0.682385293622082,0.8732479957392179,0.7119381752126768
55,0.5898899246541142,0.5753318120451457,0.5688101902780957,0.5886111709745316,0.5557219520220138
56,0.44670131342376806,0.4516860575504824,0.4731269827321178,0.44278348743399437,0.4408965381852794
57,0.6458492360191365,0.6646481830306252,0.5938157100451636,0.6972929809567932,0.43151376158885435
58,0.5050002126224391,0.5025430378182565,0.46248084140717893,0.4887261904876752,0.5984647330662527
59,0.4471253808939578,0.45155756587959445,0.40823612900865713,0.4454200395416402,0.450583959815014
60,0.5770940144422596,0.552642131760214,0.5704324532683557,0.5501870381151316,0.3747666689103511
61,0.7394019949436984,0.6581884154503768,0.7524784379703165,0.6441683224748932,0.5705130694922009
62,0.5441663347515714,0.5476035034892425,0.5252587266923526,0.6045059059686103,0.7905067189950555
63,0.4418893598042884,0.4405251751102566,0.436458698009362,0.45919032168614926,0.48071179253080043
64,0.6312454570091535,0.6285187304071623,0.6291940648436455,0.6476117944448722,0.725890522919202
65,0.6139660367803162,0.6377239415226433,0.6129303545307156,0.6033829649861921,0.46605565871342
66,0.5181008583028597,0.5090444391305449,0.4719460262835711,0.4914185432325588,0.5280354536683243
67,0.5057386809685079,0.4707721617043479,0.5024460914678224,0.5111839904864769,0.5022047741925835
68,0.4344622636286726,0.4787814626478535,0.39796859354844333,0.4502333282888465,0.5870629048497513
69,0.4152268652041655,0.4414518119593355,0.42347696471429774,0.4008743525813442,0.5502283321828777
70,0.5621115731596349,0.5713540870944918,0.5737298140870077,0.6115757564404856,0.507375659142253
71,0.495691732356048,0.49823855343524076,0.5168834321450584,0.5219362705528239,0.5069488967741678
72,0.5297419051439134,0.492551026711782,0.4882603639434465,0.5080934990141401,0.4365783544274979
73,0.5551338935825821,0.5653407846024757,0.6102658917756332,0.5518704849162501,0.5294321059615614
