,Rand,Trace,KFCV,SPCV,Test
0,0.3964357587242844,0.3399782563833776,0.17458968675868736,0.31912820916146023,0.32453518682038485
1,0.31308859573190384,0.3175095867754052,0.15231786377422077,0.3059282285812735,0.34417221005654997
2,0.33032509140553584,0.3072850446591329,0.12900010475348775,0.2338455559080923,0.33956202910133787
3,0.40277862926166236,0.34166103569707523,0.1344776095363997,0.23211498085232646,0.35364678907250546
4,0.38491436748099134,0.34775306648993837,0.1615419098480188,0.22139877093008176,0.2565382693773215
5,0.39081985382312706,0.38409902444786487,0.17800550246070185,0.4366561540153972,0.3422657506921109
6,0.2383347664132036,0.27152955788503924,0.14776606379313123,0.3124814898444897,0.36839890784340007
7,0.2779332106188344,0.2566093494939328,0.16786344634109462,0.34424357206491996,0.3062294483265579
8,0.36070998815344835,0.37042035582755867,0.16531111307562757,0.5475073801105241,0.3693720388625602
9,0.33545595753425467,0.3662640508795632,0.13567431063792784,0.3680773326210119,0.3122204251971779
10,0.379785089500939,0.3563427647515318,0.15825192006043406,0.28728014439040966,0.4000365481026374
11,0.3093277806734991,0.28152966704052945,0.14638317835625375,0.39793924205922304,0.37781429026077196
12,0.26419605234362176,0.2984349241299144,0.17296415854724462,0.27247402993298564,0.42609399794776
13,0.3055092598435825,0.30425414433019277,0.158340604192944,0.2526939577452863,0.31939324641259037
14,0.24466704748379953,0.249165651290518,0.15396050767515912,0.21061863764449038,0.34319513262707574
15,0.3430679034424067,0.3002375200026526,0.1665410542560938,0.22481700074410282,0.2872883174737265
16,0.29297746250071177,0.2614869927253266,0.14789803468820553,0.4513912798325984,0.36280774436265695
17,0.26056843603355284,0.2791813569059381,0.12878949640467144,0.2848964594302228,0.28999855714267847
18,0.2648824849733609,0.26021659990354495,0.14870564672130768,0.2655929469099103,0.2945727042630722
19,0.3769453064304465,0.30869044164432263,0.18670194548824412,0.38803646931631736,0.2544124133004209
20,0.3966258074411888,0.38375469239637044,0.14429515112184121,0.5416419789927451,0.3857059899645649
21,0.36378289234576655,0.38106659879214755,0.15070147002472328,0.20003241290637722,0.5894468264828938
22,0.32746158967515254,0.2900377569372224,0.1322307586708999,0.38454642935426053,0.3836778200597376
23,0.3932236547649484,0.41542638535152265,0.16018320493498112,0.27547197086300096,0.3296378122278689
24,0.31416798749267855,0.2805606400301219,0.17696096565159433,0.49165574035237825,0.3893834883382137
25,0.33028095194926604,0.36238561419063686,0.1426940501796555,0.2716390637246354,0.34235954010756436
26,0.2926627947738867,0.2577858592253932,0.15034826080054972,0.2530552338457033,0.31343056604242686
27,0.25695795446393455,0.2762575618305887,0.1648739286014133,0.5103899918827202,0.3376010503376384
28,0.28467768451163517,0.26315865945858086,0.1605992722775971,0.2716654573310739,0.2759872852434143
29,0.3148866651739704,0.3091124007178547,0.14498991484686521,0.3898222214383108,0.3714781726641471
30,0.29117578179132975,0.29040627940716923,0.15015802935943007,0.39886722283127496,0.2786041177998899
31,0.3746582522235609,0.3976648491166629,0.15200932735632067,0.2001465530671746,0.41013699838392326
32,0.31883857546019184,0.28383433581297535,0.15953501254579922,0.4051925827653415,0.27315768071571295
33,0.371557546953464,0.37027757991610266,0.1577815652853063,0.37566720182859975,0.303823763799358
34,0.37976606557696607,0.321984071901179,0.15248801606985318,0.25572658470900933,0.25859755071120105
35,0.2702204079955062,0.28156885438086576,0.1710617756831046,0.4097905644113135,0.3847708103579188
36,0.3663031007209481,0.3450681287566421,0.1516882013448646,0.2956111960775493,0.2941766884621707
37,0.3607410068576577,0.35457989811321095,0.18192434503068802,0.2180404371531835,0.3148725045198205
38,0.3541334932523339,0.3783531681372328,0.15362606756392233,0.41781755479925786,0.4134196681584457
39,0.2845292969893921,0.2617391211369547,0.16265697717337127,0.35314488235138713,0.3399520413757299
40,0.3666473166712367,0.3634799714357728,0.17748258530944588,0.2628096594093724,0.29224088670020815
41,0.2442518458942731,0.27520780032074676,0.12871004305674746,0.17082811470943493,0.2962039918835475
42,0.2513670083577276,0.2625536546667323,0.17123535865468648,0.5274952728563701,0.24973146595223006
43,0.4857507822830257,0.49901892445791146,0.15330636355947383,0.31286655505194993,0.5016201310067603
44,0.29134766374216586,0.3074554086978309,0.16544322514364293,0.3221992756688821,0.3167245227897376
45,0.5531665854627639,0.5595086878660629,0.1480833323986177,0.25591285763631244,0.278406088400029
46,0.33149037507018636,0.3561243952962923,0.15689695030882408,0.2434469546099943,0.393797468898142
47,0.2764204445466366,0.33129377660214937,0.14912850435316677,0.5090639461504235,0.3025524129322012
48,0.24835643988382175,0.22909281645915244,0.15605756057965686,0.34809077602242305,0.2696145266372577
49,0.3426995323375479,0.34211261081624095,0.17279800264392078,0.3168375194611056,0.3260415090383194
50,0.288055824407377,0.3096506609315943,0.1568939937876928,0.34229610652222026,0.39246534145479506
51,0.25205564757516297,0.26079846191331396,0.1483018380688093,0.2922820503499352,0.3166462414064255
52,0.3095432561392072,0.27891032578126457,0.14853786408033398,0.3926032861826849,0.3304140449973692
53,0.27450838128448707,0.31157610553845394,0.17120319620302077,0.22390123421332056,0.2709191309209612
54,0.377676231369006,0.360915825727786,0.15982106289628475,0.41537001197082335,0.40205012085067016
55,0.3535039969006844,0.3936333143902448,0.13431825866905134,0.24067060967126172,0.36706325548050894
