,Rand,Trace,KFCV,SPCV,Test
0,5.559462526160542,5.544719453216256,4.763226833820542,4.9894104714711585,3.6757965232733922
1,6.287782109298049,6.0614574321294,4.789534986411993,6.119471829565627,6.507699347190414
2,8.835458440620405,8.758242020358997,3.6233882198638185,3.7683100750963825,5.91320944323937
3,6.034866096409456,5.724010298304592,6.1845889701461205,7.884415541162939,6.876449953152161
4,3.810790866765279,3.76749125949714,4.196368106155723,5.276801506557179,3.8432856940001026
5,7.201091066263352,6.95717365493542,4.434462660997765,4.739370503585729,6.304069192746178
6,6.845049794553884,6.7068002369891575,6.202434514177594,6.574246459607496,5.0406113976476785
7,7.888755298722656,7.792143607669629,4.570231242514288,4.996945475826992,4.9629139812696845
8,6.8203394073878965,6.637075458473206,4.624491810457089,4.9412109104948545,6.258906689472624
9,7.50111305118333,6.926594073683477,4.773300268714406,5.056961385742168,4.8701249670098505
10,8.392458575717555,7.999404893894544,6.4790849662362096,7.3759887479363275,7.432028637925404
11,6.438153045725858,6.60724650482511,5.004609429678622,5.350786050141107,4.996452148523728
12,7.578103636391801,7.098579805889409,6.982808643399016,8.102214344401421,5.26293287219864
13,5.314393387138614,5.257295572958631,4.783221339514415,5.041673760985605,5.571404474885046
14,6.235483826117688,5.655718533134542,8.029425279315737,8.894720009090278,3.735211146098656
15,6.099630276076547,5.769169028417457,3.6867685059453144,4.072021389540558,5.280265816450842
16,5.697396938190955,5.41128257905554,4.478929818723146,4.917112358987277,6.762658118900893
17,8.956428000659534,9.054526419138954,5.867949975652472,6.498359110413711,11.512665816110898
18,5.978382570497719,5.532451616679697,4.796301250536677,5.411482736433223,6.12500704416907
19,6.574945999705516,6.388967303207569,3.870122358705374,4.511333403046958,3.8747049877155995
20,6.551817996554747,6.381893546712331,7.3250285110883535,9.238164119104127,4.450882847307243
21,7.0899293995218065,6.759434827679272,4.8989155453759965,5.860170256639398,3.659451715618739
22,6.5985862872037115,5.988485468674976,5.949725619104898,7.9614220682925945,6.449572047751125
